variant,iter,train_loss,dev_auroc,dev_f1,dev_acc
evi_no_evi,4000,0.2901056602969765,0.6848166367124583,0.6099088838268792,0.6583541147132169
evi_no_evi,4200,0.2820362044125795,0.6749698074016953,0.5796499555028182,0.6466334164588529
evi_no_evi,4400,0.2847930978238582,0.6745022729958147,0.5838728663919953,0.6473815461346634
evi_no_evi,4600,0.2611004729568958,0.6838818166553691,0.617968094038623,0.6596009975062345
evi_no_evi,4800,0.2606324898451567,0.6788873203524852,0.6076379066478076,0.6541147132169576
evi_no_evi,5000,0.2892101544141769,0.6790161752725418,0.628068303094984,0.6523690773067332
softmax,1,1.4059072732925415,0.5792417957599766,0.0049382716049382,0.4975062344139651
softmax,200,0.9900070297718048,0.683614654137723,0.6025288620120945,0.6394014962593516
softmax,400,0.9379052901268006,0.6848718602496253,0.6222222222222222,0.6396508728179551
softmax,600,0.9733662062883376,0.684765268872706,0.6292947558770343,0.64214463840399
softmax,800,0.9184769383072852,0.684146242871624,0.6254332178085844,0.6496259351620948
softmax,1000,0.8857907590270042,0.6784191640599251,0.601499583449042,0.64214463840399
softmax,1200,0.9323642551898956,0.6886300458330483,0.6359493670886076,0.6413965087281795
softmax,1400,0.8288114154338837,0.6841805710163493,0.6227483273288729,0.6344139650872818
softmax,1600,0.9232697293162346,0.6856545668248332,0.6359516616314199,0.6394014962593516
softmax,1800,0.9202196246385574,0.6785345862276976,0.611156462585034,0.643640897755611
softmax,2000,0.920141668319702,0.6836259724752956,0.5860168262257035,0.644139650872818
softmax,2200,0.909093044102192,0.6789442851723558,0.6181525241675617,0.6453865336658354
softmax,2400,0.8948665481805801,0.6775258860330471,0.5860869565217391,0.6438902743142144
softmax,2600,0.8775541052222252,0.6753548796338331,0.6079126875852661,0.641645885286783
softmax,2800,0.8563755488395691,0.6752701786680431,0.5978445830969937,0.6463840399002494
softmax,3000,0.8324853551387786,0.675218686450955,0.6170618697192696,0.6496259351620948
softmax,3200,0.9400248956680298,0.6750903290402422,0.6226568867155664,0.6536159600997506
softmax,3400,0.8935068842768669,0.674178767544978,0.6203832268814218,0.6591022443890274
softmax,3600,0.8824471938610077,0.6710015484978327,0.6274197825510475,0.6496259351620948
softmax,3800,0.8850606429576874,0.6717391061000865,0.6265251989389921,0.6488778054862843
softmax,4000,0.8819559350609779,0.6762965404444002,0.609667504889634,0.6516209476309227
softmax,4200,0.864222705066204,0.6696040447509655,0.5692170288776421,0.6391521197007481
softmax,4400,0.8698053684830666,0.6629336882233319,0.5954374819520647,0.6506234413965087
softmax,4600,0.8089897340536117,0.6683351471694828,0.5957446808510638,0.6493765586034913
softmax,4800,0.8069550043344498,0.6632259749628422,0.6087437742114001,0.6473815461346634
softmax,5000,0.8640398997068405,0.6618655356620916,0.6233004532124766,0.6476309226932668
wo_BSA,1,0.4904545545578003,0.6173634492322809,0.0009965122072745,0.5
wo_BSA,200,0.3139325651526451,0.6896596414201404,0.5699300699300699,0.6319201995012469
wo_BSA,400,0.2642741383612156,0.6899865050590481,0.548634550475606,0.6331670822942643
wo_BSA,600,0.2729478995501995,0.6899230726177076,0.547282437951618,0.640648379052369
wo_BSA,800,0.2372250511497259,0.6948624697607603,0.5679307255897282,0.6391521197007481
wo_BSA,1000,0.2242506682686507,0.672708876188581,0.5365239294710328,0.6329177057356609
wo_BSA,1200,0.2506876879930496,0.6874616451390227,0.5606617647058824,0.6423940149625935
wo_BSA,1400,0.2140946660377085,0.6836644050721077,0.5217970049916806,0.641645885286783
wo_BSA,1600,0.261044008359313,0.6899551619703859,0.5302479338842975,0.6456359102244389
wo_BSA,1800,0.2351476512849331,0.6843234805753695,0.5566625155666252,0.6448877805486284
wo_BSA,2000,0.2317866615019738,0.6887195975149408,0.5383349786113854,0.6501246882793017
wo_BSA,2200,0.2311146728880703,0.680978103370004,0.5101700566855618,0.6336658354114714
wo_BSA,2400,0.2220619599148631,0.6881733322553965,0.5414075286415712,0.6506234413965087
wo_BSA,2600,0.2287547859316691,0.6883293014346925,0.548190842138969,0.6481296758104739
wo_BSA,2800,0.2236142582586035,0.6868123954453019,0.3644752018454441,0.5877805486284289
wo_BSA,3000,0.2072983941249549,0.6871519455724777,0.5192958700067705,0.6458852867830424
wo_BSA,3200,0.2533249062858522,0.6823019757339818,0.5293729372937294,0.6443890274314215
wo_BSA,3400,0.2260405172687024,0.6890014365582304,0.5404157043879908,0.6526184538653367
wo_BSA,3600,0.2236318999622017,0.680045522104962,0.452539404553415,0.6102244389027431
wo_BSA,3800,0.2167556396499276,0.6820328231789603,0.4578741557056523,0.6197007481296758
wo_BSA,4000,0.2171135848015546,0.6819268536887209,0.4364820846905538,0.611720698254364
wo_BSA,4200,0.234166363030672,0.6751062493392455,0.3960029607698001,0.5930174563591022
wo_BSA,4400,0.2269483338389545,0.6831984875715947,0.44,0.6089775561097257
wo_BSA,4600,0.1994502822682261,0.6807295974527522,0.5078621612579458,0.6331670822942643
wo_BSA,4800,0.1944682894274592,0.6674975901891156,0.3477264042797096,0.5743142144638403
wo_BSA,5000,0.2216481969691813,0.6711214482496999,0.3369397217928903,0.5720698254364089
