variant,iter,train_loss,dev_auroc,dev_f1,dev_acc
evi_no_evi,4000,0.2872097462415695,0.6582304836412709,0.4967562557924003,0.5937655860349127
evi_no_evi,4200,0.2810880872607231,0.6696147412018583,0.5108763206960846,0.6074812967581047
evi_no_evi,4400,0.2882162419706583,0.6667766991498809,0.510519801980198,0.6054862842892768
evi_no_evi,4600,0.2560226782411336,0.6647692489474568,0.5122850122850123,0.6039900249376559
evi_no_evi,4800,0.2548107869178057,0.6717794043569381,0.5296610169491526,0.6124688279301745
evi_no_evi,5000,0.2845598043501377,0.6619207591992587,0.5427830596369922,0.6042394014962593
softmax,1,1.405174970626831,0.5636542061305589,0.0652072659524918,0.499501246882793
softmax,200,0.9958872663974762,0.6932474300532957,0.5695639276179175,0.6381546134663342
softmax,400,0.9031226122379304,0.686340010323319,0.5809312638580931,0.6229426433915212
softmax,600,0.9745545944571496,0.681091908632409,0.5821138211382114,0.6154613466334165
softmax,800,0.9007762363553048,0.6910262995876891,0.5367214130771615,0.6271820448877805
softmax,1000,0.8592737746238709,0.679970273816705,0.5501902253438689,0.6167082294264339
softmax,1200,0.9310729783773424,0.6755671917463201,0.5603864734299517,0.614214463840399
softmax,1400,0.820276198387146,0.6838285831555775,0.5619405140051978,0.6216957605985037
softmax,1600,0.9088353314995764,0.6674036853004646,0.5497142857142857,0.6069825436408978
softmax,1800,0.9133371645212174,0.6735980497633722,0.518719806763285,0.602493765586035
softmax,2000,0.9077512678503992,0.6737087455923781,0.4805237315875614,0.6042394014962593
softmax,2200,0.8932172977924346,0.6699632464972232,0.5422068568135984,0.6037406483790524
softmax,2400,0.8902041375637054,0.6717114943315028,0.4960051134547779,0.6067331670822943
softmax,2600,0.8883678245544434,0.6637185092132512,0.5479849231661351,0.6112219451371571
softmax,2800,0.8536937361955643,0.6677916182113295,0.4808317089018843,0.601496259351621
softmax,3000,0.8345856994390488,0.6651155154507746,0.5143562828033343,0.6077306733167083
softmax,3200,0.9627462363243104,0.6637782103345129,0.5297619047619048,0.6059850374064838
softmax,3400,0.8929246678948403,0.6585260041915162,0.5272292040694195,0.6059850374064838
softmax,3600,0.8694783303141594,0.6616424027213762,0.5301993454329069,0.6062344139650873
softmax,3800,0.8695717722177505,0.6605043500973253,0.5185185185185185,0.6044887780548629
softmax,4000,0.879396593272686,0.6503203338287697,0.4425191602799067,0.5827930174563591
softmax,4200,0.8637967959046364,0.6646356676886338,0.5354800238521169,0.6114713216957606
softmax,4400,0.8822305852174759,0.662278468417485,0.5209416080709264,0.6092269326683292
softmax,4600,0.8014997434616089,0.6562168145720486,0.4977973568281938,0.6019950124688279
softmax,4800,0.7847421890497208,0.663950597322156,0.535077288941736,0.6099750623441397
softmax,5000,0.8597938579320907,0.6539093662352846,0.5380828265276572,0.6022443890274314
wo_BSA,1,0.5028179287910461,0.5254282000733826,0.0681287914139057,0.5019950124688279
wo_BSA,200,0.2943261490017175,0.7003215154134614,0.5638330757341576,0.6481296758104739
wo_BSA,400,0.2437157440185547,0.6979125751705524,0.5858823529411765,0.6488778054862843
wo_BSA,600,0.2687990188971161,0.6879638808216366,0.5849870578084556,0.6401496259351621
wo_BSA,800,0.2220782497152686,0.671026672719697,0.4873563218390804,0.6107231920199502
wo_BSA,1000,0.1961517891846597,0.676942556327386,0.5138490926456543,0.6192019950124689
wo_BSA,1200,0.2300354608520865,0.6762211677788073,0.506247997436719,0.6157107231920199
wo_BSA,1400,0.184709057547152,0.6598180359574877,0.4856770833333333,0.6059850374064838
wo_BSA,1600,0.2304539036191999,0.6655990945329943,0.4758144126357354,0.6027431421446384
wo_BSA,1800,0.2179997664876282,0.650779037443797,0.3547309833024119,0.5663341645885287
wo_BSA,2000,0.2214057288132608,0.6581327230552048,0.3332059610240733,0.5648379052369077
wo_BSA,2200,0.2121973061189055,0.6481260688677308,0.3124516627996906,0.5566084788029925
wo_BSA,2400,0.22274976991117,0.6534252896437212,0.3511793335829277,0.5678304239401496
wo_BSA,2600,0.2026818632800132,0.6523067642614163,0.3614988978692138,0.5665835411471322
wo_BSA,2800,0.1924014004785567,0.65247728558902,0.2227805695142378,0.5371571072319202
wo_BSA,3000,0.197245573932305,0.6524892258132723,0.2709003215434084,0.5476309226932669
wo_BSA,3200,0.2355644445121288,0.6509394842071878,0.2607636068237206,0.5461346633416458
wo_BSA,3400,0.1994540000520646,0.6578697893669816,0.3326959847036329,0.5648379052369077
wo_BSA,3600,0.1947092285007238,0.6432964969123327,0.244336569579288,0.5341645885286783
wo_BSA,3800,0.196565067237243,0.6532454400159202,0.3763244428206065,0.5743142144638403
wo_BSA,4000,0.2039201019797474,0.6482539287690998,0.3597650513950073,0.5650872817955113
wo_BSA,4200,0.2027745567820966,0.6459606594486351,0.2834331337325349,0.5523690773067331
wo_BSA,4400,0.1992945291753858,0.6399451495948408,0.331229112513925,0.5508728179551122
wo_BSA,4600,0.1770338573306799,0.6380049875311721,0.2739079102715466,0.5399002493765586
wo_BSA,4800,0.1738476713909767,0.6489837749765237,0.297423887587822,0.5511221945137157
wo_BSA,5000,0.2040863373503089,0.6561349742849858,0.3587842846553002,0.5685785536159601
