variant,iter,train_loss,dev_auroc,dev_f1,dev_acc
softmax,2000,0.8380130262672901,0.651782513790337,0.4309467254835425,0.5817955112219452
softmax,2200,0.8180082322657108,0.6510665978445407,0.5774493705528189,0.6149625935162095
softmax,2400,0.7911659625172615,0.6508623702588914,0.4779955027304851,0.5947630922693267
softmax,2600,0.8010720428824425,0.6530056405121858,0.552821997105644,0.614713216957606
softmax,2800,0.7692590939998627,0.6493205888023084,0.4534653465346535,0.5870324189526185
softmax,3000,0.779900843501091,0.6511795324655942,0.5369326609314743,0.6107231920199502
softmax,3200,0.8817888584733009,0.651202666650083,0.5756417258328782,0.6124688279301745
softmax,3400,0.8178096099197865,0.648190993837103,0.4929444967074318,0.5967581047381546
softmax,3600,0.8030474545061588,0.6493096435967438,0.5723648279628618,0.6094763092269326
softmax,3800,0.7858239248394966,0.6451323063911294,0.5556494787264018,0.6067331670822943
softmax,4000,0.8059482198953628,0.6443392764970368,0.5097323600973236,0.598004987531172
softmax,4200,0.7878500035405159,0.6439556967929303,0.5309838472834068,0.6017456359102245
softmax,4400,0.8261474001407624,0.6486034290831525,0.5218967079432195,0.6052369077306733
softmax,4600,0.7304339642822743,0.6418343169507652,0.521407624633431,0.5930174563591022
softmax,4800,0.7293742430210114,0.6466519486819112,0.5620805369127517,0.6094763092269326
softmax,5000,0.7830018517374993,0.6471582888166117,0.5804878048780487,0.6139650872817956
wo_BSA,1,0.4958623051643371,0.5651911368710394,0.3027065527065527,0.5117206982543641
wo_BSA,200,0.2665656080842018,0.6617971281273127,0.4810209424083769,0.6044887780548629
wo_BSA,400,0.2272685489431023,0.6606338269040615,0.4754316069057105,0.6059850374064838
wo_BSA,600,0.2353734702989459,0.6634441328101193,0.3928310168251646,0.5860349127182045
wo_BSA,800,0.2064728396385908,0.6687886269363996,0.4656228727025187,0.6084788029925187
wo_BSA,1000,0.1913533414527773,0.6681794267448585,0.4261119081779053,0.600997506234414
wo_BSA,1200,0.2131558514013886,0.6692381266285656,0.4577218728162124,0.6129675810473816
wo_BSA,1400,0.1743627518042922,0.6653264594125657,0.4097703244622676,0.5962593516209477
wo_BSA,1600,0.2093333259224891,0.6725293996927879,0.4340639597556593,0.6072319201995012
wo_BSA,1800,0.2058633890002966,0.6724789024943875,0.460832745236415,0.6189526184538653
wo_BSA,2000,0.2014005665108561,0.6717612452658877,0.3934669636228656,0.5925187032418953
wo_BSA,2200,0.1930735365208238,0.6717988072213481,0.4099378881987577,0.5972568578553616
wo_BSA,2400,0.1953541626781225,0.6674916200769896,0.3403263403263403,0.5765586034912719
wo_BSA,2600,0.1886592616233974,0.6633013476284351,0.4290780141843971,0.5985037406483791
wo_BSA,2800,0.1776447364967316,0.6732296440942531,0.3485604606525911,0.5768079800498753
wo_BSA,3000,0.1756132040545344,0.6668094103892389,0.3979665940450254,0.5865336658354114
wo_BSA,3200,0.215776633368805,0.6728318853738471,0.4001484780994803,0.5970074812967581
wo_BSA,3400,0.1863177648442797,0.6676936088705916,0.4136445242369838,0.5927680798004987
wo_BSA,3600,0.187830655965954,0.6664132685742004,0.3013916500994035,0.5618453865336658
wo_BSA,3800,0.1767789715155959,0.6672274426154066,0.2432319866722199,0.5468827930174563
wo_BSA,4000,0.1885213034134358,0.6705916007985026,0.3557251908396946,0.5790523690773067
wo_BSA,4200,0.1827366072870791,0.665629442602969,0.3915929203539823,0.5885286783042394
wo_BSA,4400,0.1938109674688894,0.6738385955311222,0.3320251177394034,0.5755610972568579
wo_BSA,4600,0.1595801780326292,0.6709336384723976,0.4057866184448463,0.5902743142144639
wo_BSA,4800,0.1599753781687468,0.6642331826294612,0.3110236220472441,0.5635910224438903
wo_BSA,5000,0.1820842717587948,0.6643563161920635,0.3480260636259103,0.5758104738154614
